season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2010,REG,BAL,4,00-0020516,TE,Todd Heap,Todd,Heap,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2010-10-01T11:20:53Z
2010,REG,BAL,4,00-0023008,CB,Chris Carr,Chris,Carr,Thigh,,Probable,Thigh,,Limited Participation in Practice,2010-10-01T11:21:52Z
2010,REG,BAL,4,00-0022139,LB,Jarret Johnson,Jarret,Johnson,Back,,Probable,Back,,Limited Participation in Practice,2010-10-01T11:20:53Z
2010,REG,BUF,4,00-0021257,LB,Andra Davis,Andra,Davis,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2010-10-01T09:56:13Z
2010,REG,BUF,4,00-0022008,CB,Terrence McGee,Terrence,McGee,Knee,,Out,Knee,,Did Not Participate In Practice,2010-10-01T09:56:25Z
2010,REG,BUF,4,00-0020492,DE,Marcus Stroud,Marcus,Stroud,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-01T09:56:43Z
2010,REG,BUF,4,00-0025421,LB,Paul Posluszny,Paul,Posluszny,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T09:56:32Z
2010,REG,BUF,4,00-0025864,TE,Jonathan Stupar,Jonathan,Stupar,Foot,,Probable,Foot,,Full Participation in Practice,2010-10-01T09:56:55Z
2010,REG,CAR,4,00-0026159,T,Jeff Otah,Jeff,Otah,Knee,,Out,Knee,,Out (Definitely Will Not Play),2010-10-01T09:53:22Z
2010,REG,CAR,4,00-0024335,LB,Jamar Williams,Jamar,Williams,Neck,,Out,Neck,,Out (Definitely Will Not Play),2010-10-01T09:54:10Z
2010,REG,CAR,4,00-0022047,DE,Tyler Brayton,Tyler,Brayton,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T09:52:27Z
2010,REG,CAR,4,00-0027774,DE,Greg Hardy,Greg,Hardy,Foot,,Questionable,Foot,,Limited Participation in Practice,2010-10-01T09:53:04Z
2010,REG,CAR,4,00-0026390,G,Mackenzy Bernadeau,Mackenzy,Bernadeau,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2010-10-01T09:52:02Z
2010,REG,CAR,4,00-0022214,G,Travelle Wharton,Travelle,Wharton,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-10-01T09:53:46Z
2010,REG,CHI,4,00-0026154,T,Chris Williams,Chris,Williams,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T11:56:15Z
2010,REG,CHI,4,00-0027680,S,Major Wright,Major,Wright,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T11:56:25Z
2010,REG,CHI,4,00-0023614,S,Chris Harris,Chris,Harris,Neck,,Probable,Neck,,Full Participation in Practice,2010-10-01T11:56:00Z
2010,REG,CHI,4,00-0021604,DE,Israel Idonije,Israel,Idonije,Foot,,Probable,Foot,,Full Participation in Practice,2010-10-01T11:56:00Z
2010,REG,CHI,4,00-0020260,G,Roberto Garza,Roberto,Garza,Knee,,Probable,Knee,,Limited Participation in Practice,2010-10-01T11:56:00Z
2010,REG,CIN,4,00-0023665,DE,Jonathan Fanene,Jonathan,Fanene,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T09:56:58Z
2010,REG,CIN,4,00-0022918,DE,Antwan Odom,Antwan,Odom,Wrist,,Questionable,Wrist,,Full Participation in Practice,2010-10-01T09:57:12Z
2010,REG,CIN,4,00-0026149,LB,Keith Rivers,Keith,Rivers,Foot,,Questionable,Foot,,Full Participation in Practice,2010-10-01T09:57:25Z
2010,REG,CIN,4,00-0027687,WR,Jordan Shipley,Jordan,Shipley,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2010-10-01T09:57:38Z
2010,REG,CIN,4,00-0012478,WR,Terrell Owens,Terrell,Owens,Back,,Probable,Back,,Did Not Participate In Practice,2010-10-01T09:58:25Z
2010,REG,CIN,4,00-0023439,RB,Cedric Benson,Cedric,Benson,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T09:56:36Z
2010,REG,CIN,4,00-0023441,CB,Adam Jones,Adam,Jones,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2010-10-01T09:56:36Z
2010,REG,CIN,4,00-0026725,LB,Dan Skuta,Dan,Skuta,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-10-01T09:56:36Z
2010,REG,CLE,4,00-0023176,WR,Joshua Cribbs,Joshua,Cribbs,,,,Ankle,,Limited Participation in Practice,2010-09-30T12:11:02Z
2010,REG,CLE,4,00-0024834,CB,Derrick Roberson,Derrick,Roberson,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2010-10-01T12:28:41Z
2010,REG,CLE,4,00-0019666,T,John St. Clair,John,St. Clair,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2010-10-01T12:28:59Z
2010,REG,CLE,4,00-0021262,DE,Kenyon Coleman,Kenyon,Coleman,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-10-01T12:29:37Z
2010,REG,CLE,4,00-0004161,QB,Jake Delhomme,Jake,Delhomme,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T12:30:16Z
2010,REG,CLE,4,00-0027694,G,Shawn Lauvao,Shawn,Lauvao,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T12:30:33Z
2010,REG,CLE,4,00-0027012,WR,Brian Robiskie,Brian,Robiskie,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-10-01T12:30:54Z
2010,REG,CLE,4,00-0020528,DT,Shaun Rogers,Shaun,Rogers,Ankle,Hip,Questionable,Ankle,Hip,Limited Participation in Practice,2010-10-01T12:31:26Z
2010,REG,CLE,4,00-0019573,DE,Robaire Smith,Robaire,Smith,Back,,Questionable,Back,,Limited Participation in Practice,2010-10-01T12:31:45Z
2010,REG,CLE,4,00-0026742,LB,Marcus Benard,Marcus,Benard,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-10-01T12:32:17Z
2010,REG,CLE,4,00-0027130,RB,James Davis,James,Davis,Thigh,,Probable,Thigh,,Full Participation in Practice,2010-10-01T12:33:56Z
2010,REG,CLE,4,00-0024359,RB,Jerome Harrison,Jerome,Harrison,Thigh,,Probable,Thigh,,Full Participation in Practice,2010-10-01T12:34:14Z
2010,REG,CLE,4,00-0025390,T,Joe Thomas,Joe,Thomas,Elbow,,Probable,Elbow,,Full Participation in Practice,2010-10-01T12:34:38Z
2010,REG,CLE,4,00-0024394,RB,Lawrence Vickers,Lawrence,Vickers,Groin,,Probable,Groin,,Full Participation in Practice,2010-10-01T12:35:18Z
2010,REG,CLE,4,00-0025697,LB,Jason Trusnik,Jason,Trusnik,Head,,Probable,Head,,Limited Participation in Practice,2010-10-01T12:35:00Z
2010,REG,DEN,4,00-0022097,WR,Brandon Lloyd,Brandon,Lloyd,,,,Not Injury Related,,Did Not Participate In Practice,2010-09-29T14:24:43Z
2010,REG,DEN,4,00-0017813,DT,Jamal Williams,Jamal,Williams,,,,Not Injury Related,,Did Not Participate In Practice,2010-09-30T14:12:17Z
2010,REG,DEN,4,00-0026323,RB,Spencer Larsen,Spencer,Larsen,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-01T12:50:15Z
2010,REG,DEN,4,00-0026988,RB,Knowshon Moreno,Knowshon,Moreno,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T12:50:25Z
2010,REG,DEN,4,00-0025828,LB,Wesley Woodyard,Wesley,Woodyard,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T12:50:40Z
2010,REG,DEN,4,00-0021194,CB,Andre' Goodman,Andre',Goodman,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2010-10-01T12:49:48Z
2010,REG,DEN,4,00-0025457,T,Ryan Harris,Ryan,Harris,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T12:50:00Z
2010,REG,DEN,4,00-0004073,S,Brian Dawkins,Brian,Dawkins,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-10-01T12:49:33Z
2010,REG,DET,4,00-0027129,RB,Aaron Brown,Aaron,Brown,Finger,,Out,Finger,,Did Not Participate In Practice,2010-10-01T12:36:04Z
2010,REG,DET,4,00-0026498,QB,Matthew Stafford,Matthew,Stafford,right Shoulder,,Out,right Shoulder,,Did Not Participate In Practice,2010-10-01T12:36:13Z
2010,REG,DET,4,00-0021999,WR,Nate Burleson,Nate,Burleson,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2010-10-01T12:36:23Z
2010,REG,DET,4,00-0027050,LB,DeAndre Levy,DeAndre,Levy,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2010-10-01T12:36:38Z
2010,REG,DET,4,00-0027880,RB,Jahvid Best,Jahvid,Best,Toe,,Questionable,Toe,,Limited Participation in Practice,2010-10-01T12:36:49Z
2010,REG,DET,4,00-0027084,DT,Sammie Lee Hill,Sammie Lee,Hill,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T12:36:58Z
2010,REG,DET,4,00-0027671,CB,Amari Spievey,Amari,Spievey,Illness,,Probable,Illness,,Did Not Participate In Practice,2010-10-01T12:37:37Z
2010,REG,DET,4,00-0020382,DE,Kyle Vanden Bosch,Kyle,Vanden Bosch,Back,,Probable,Back,,Did Not Participate In Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0027152,LB,Zack Follett,Zack,Follett,Concussion,,Probable,Concussion,,Full Participation in Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0025428,CB,Chris Houston,Chris,Houston,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0022860,LB,Landon Johnson,Landon,Johnson,Neck,,Probable,Neck,,Full Participation in Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0022808,G,Stephen Peterman,Stephen,Peterman,Foot,,Probable,Foot,,Full Participation in Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0026232,DE,Cliff Avril,Cliff,Avril,Knee,Finger,Probable,Knee,Finger,Limited Participation in Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0023621,S,C.C. Brown,C.C.,Brown,Forearm,,Probable,Forearm,,Limited Participation in Practice,2010-10-01T12:35:54Z
2010,REG,DET,4,00-0027009,S,Louis Delmas,Louis,Delmas,Groin,Biceps,Probable,Groin,Biceps,Limited Participation in Practice,2010-10-01T12:35:54Z
2010,REG,GB,4,00-0022711,LB,Brandon Chillar,Brandon,Chillar,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2010-10-01T11:05:22Z
2010,REG,GB,4,00-0027440,CB,Sam Shields,Sam,Shields,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2010-10-01T11:06:03Z
2010,REG,GB,4,00-0027664,DE,Mike Neal,Mike,Neal,Rib,,Questionable,Rib,,Full Participation in Practice,2010-10-01T11:05:36Z
2010,REG,GB,4,00-0024372,S,Charlie Peprah,Charlie,Peprah,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2010-10-01T11:05:47Z
2010,REG,GB,4,00-0023559,LB,Brady Poppinga,Brady,Poppinga,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-10-01T11:05:55Z
2010,REG,GB,4,00-0024422,S,Derrick Martin,Derrick,Martin,Ankle,,Probable,Ankle,,Did Not Participate In Practice,2010-10-01T11:05:13Z
2010,REG,GB,4,00-0023486,S,Nick Collins,Nick,Collins,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T11:05:13Z
2010,REG,GB,4,00-0021706,DE,Cullen Jenkins,Cullen,Jenkins,Hand,,Probable,Hand,,Full Participation in Practice,2010-10-01T11:05:13Z
2010,REG,GB,4,00-0026946,LB,Brad Jones,Brad,Jones,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T11:05:13Z
2010,REG,GB,4,00-0018227,CB,Charles Woodson,Charles,Woodson,Toe,,Probable,Toe,,Full Participation in Practice,2010-10-01T11:05:13Z
2010,REG,GB,4,00-0019702,T,Chad Clifton,Chad,Clifton,Knee,,Probable,Knee,,Limited Participation in Practice,2010-10-01T11:05:13Z
2010,REG,HOU,4,00-0021225,LB,Kevin Bentley,Kevin,Bentley,Knee,,Out,Knee,,Out (Definitely Will Not Play),2010-10-01T10:32:12Z
2010,REG,HOU,4,00-0021992,S,Eugene Wilson,Eugene,Wilson,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2010-10-01T10:33:28Z
2010,REG,HOU,4,00-0024313,TE,Owen Daniels,Owen,Daniels,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-10-01T10:32:28Z
2010,REG,HOU,4,00-0022044,WR,Andre Johnson,Andre,Johnson,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2010-10-01T10:32:42Z
2010,REG,HOU,4,00-0027703,WR,Darryl Sharpton,Darryl,Sharpton,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T10:33:13Z
2010,REG,HOU,4,00-0026258,LB,Xavier Adibi,Xavier,Adibi,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-10-01T10:31:56Z
2010,REG,HOU,4,00-0024248,LB,DeMeco Ryans,DeMeco,Ryans,Quadricep,,Probable,Quadricep,,Full Participation in Practice,2010-10-01T10:31:56Z
2010,REG,HOU,4,00-0023750,DE,Mario Williams,Mario,Williams,Groin,,Probable,Groin,,Full Participation in Practice,2010-10-01T10:31:56Z
2010,REG,IND,4,00-0021146,DE,Dwight Freeney,Dwight,Freeney,,,,Rested,,Full Participation in Practice,2010-10-01T11:19:55Z
2010,REG,IND,4,00-0027831,LB,Kavell Conner,Kavell,Conner,Foot,,Out,Foot,,Did Not Participate In Practice,2010-10-01T11:21:54Z
2010,REG,IND,4,00-0025419,WR,Anthony Gonzalez,Anthony,Gonzalez,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-01T11:22:27Z
2010,REG,IND,4,00-0022944,CB,Bob Sanders,Bob,Sanders,Biceps,,Out,Biceps,,Did Not Participate In Practice,2010-10-01T11:23:47Z
2010,REG,IND,4,00-0024245,RB,Joseph Addai,Joseph,Addai,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-10-01T11:21:10Z
2010,REG,IND,4,00-0027003,RB,Donald Brown,Donald,Brown,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-10-01T11:21:25Z
2010,REG,IND,4,00-0026345,WR,Pierre Garcon,Pierre,Garcon,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-10-01T11:22:12Z
2010,REG,IND,4,00-0024413,T,Charlie Johnson,Charlie,Johnson,Foot,,Questionable,Foot,,Did Not Participate In Practice,2010-10-01T11:23:04Z
2010,REG,IND,4,00-0027468,CB,Brandon King,Brandon,King,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-10-01T11:23:16Z
2010,REG,IND,4,00-0026376,G,Jamey Richard,Jamey,Richard,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2010-10-01T11:23:35Z
2010,REG,IND,4,00-0027092,WR,Austin Collie,Austin,Collie,Heel,,Questionable,Heel,,Full Participation in Practice,2010-10-01T11:21:40Z
2010,REG,IND,4,00-0025523,LB,Clint Session,Clint,Session,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2010-10-01T11:24:18Z
2010,REG,IND,4,00-0027064,CB,Jerraud Powers,Jerraud,Powers,Foot,,Probable,Foot,,Did Not Participate In Practice,2010-10-01T11:20:53Z
2010,REG,IND,4,00-0021484,LB,Gary Brackett,Gary,Brackett,Back,,Probable,Back,,Full Participation in Practice,2010-10-01T11:20:53Z
2010,REG,IND,4,00-0014375,C,Jeff Saturday,Jeff,Saturday,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T11:20:53Z
2010,REG,JAX,4,00-0025435,LB,Justin Durant,Justin,Durant,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-01T10:51:08Z
2010,REG,JAX,4,00-0023537,S,Sean Considine,Sean,Considine,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2010-10-01T10:51:20Z
2010,REG,JAX,4,00-0026356,DT,Landon Cohen,Landon,Cohen,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T10:50:58Z
2010,REG,JAX,4,00-0022080,CB,Rashean Mathis,Rashean,Mathis,Thigh,,Probable,Thigh,,Full Participation in Practice,2010-10-01T10:50:58Z
2010,REG,MIA,4,00-0027678,G,John Jerry,John,Jerry,Illness,,Out,Illness,,Did Not Participate In Practice,2010-10-02T12:03:13Z
2010,REG,MIA,4,00-0027878,DE,Jared Odrick,Jared,Odrick,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-02T12:03:45Z
2010,REG,MIA,4,00-0023505,LB,Channing Crowder,Channing,Crowder,Groin,,Doubtful,Groin,,Limited Participation in Practice,2010-10-02T12:04:03Z
2010,REG,MIA,4,00-0027744,CB,Nolan Carroll,Nolan,Carroll,Hand,,Probable,Hand,,Full Participation in Practice,2010-10-02T12:02:39Z
2010,REG,MIA,4,00-0025820,T,Jake Long,Jake,Long,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-02T12:03:28Z
2010,REG,NE,4,00-0023535,T,Nick Kaczur,Nick,Kaczur,Back,,Out,Back,,Did Not Participate In Practice,2010-10-02T10:00:42Z
2010,REG,NE,4,00-0016098,RB,Fred Taylor,Fred,Taylor,Toe,,Out,Toe,,Did Not Participate In Practice,2010-10-02T10:00:52Z
2010,REG,NE,4,00-0026202,CB,Terrence Wheatley,Terrence,Wheatley,Foot,,Out,Foot,,Did Not Participate In Practice,2010-10-02T10:01:00Z
2010,REG,NE,4,00-0019596,QB,Tom Brady,Tom,Brady,right Shoulder,,Probable,right Shoulder,,Full Participation in Practice,2010-10-02T10:00:15Z
2010,REG,NO,4,00-0024217,RB,Reggie Bush,Reggie,Bush,Fibula,,Out,Fibula,,Did Not Participate In Practice,2010-10-01T11:54:15Z
2010,REG,NO,4,00-0025483,LB,Anthony Waters,Anthony,Waters,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2010-10-01T11:54:38Z
2010,REG,NO,4,00-0024258,S,Roman Harper,Roman,Harper,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-10-01T11:54:23Z
2010,REG,NO,4,00-0024813,RB,Pierre Thomas,Pierre,Thomas,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2010-10-01T11:54:31Z
2010,REG,NO,4,00-0025453,S,Usama Young,Usama,Young,Quadricep,,Probable,Quadricep,,Full Participation in Practice,2010-10-01T11:54:06Z
2010,REG,NYG,4,00-0019276,C,Shaun O'Hara,Shaun,O'Hara,Ankle,Achilles,Out,Ankle,Achilles,Did Not Participate In Practice,2010-10-01T10:27:50Z
2010,REG,NYG,4,00-0027036,T,Will Beatty,Will,Beatty,Foot,,Out,Foot,,Out (Definitely Will Not Play),2010-10-01T10:27:12Z
2010,REG,NYG,4,00-0019648,LB,Keith Bulluck,Keith,Bulluck,Toe,,Doubtful,Toe,,Did Not Participate In Practice,2010-10-01T10:27:34Z
2010,REG,NYG,4,00-0021977,DE,Osi Umenyiora,Osi,Umenyiora,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-10-01T10:28:10Z
2010,REG,NYG,4,00-0021261,DT,Rocky Bernard,Rocky,Bernard,Back,,Questionable,Back,,Limited Participation in Practice,2010-10-01T10:27:22Z
2010,REG,NYG,4,00-0023693,LB,Chase Blackburn,Chase,Blackburn,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T10:27:01Z
2010,REG,NYG,4,00-0027715,LB,Phillip Dillard,Phillip,Dillard,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2010-10-01T10:27:01Z
2010,REG,NYG,4,00-0026235,WR,Mario Manningham,Mario,Manningham,Concussion,,Probable,Concussion,,Full Participation in Practice,2010-10-01T10:27:01Z
2010,REG,NYG,4,00-0025951,WR,Darius Reynaud,Darius,Reynaud,Illness,,Probable,Illness,,Full Participation in Practice,2010-10-01T10:27:01Z
2010,REG,NYJ,4,00-0022000,T,Wayne Hunter,Wayne,Hunter,Shin,,Out,Shin,,Did Not Participate In Practice,2010-10-01T10:53:34Z
2010,REG,NYJ,4,00-0025401,CB,Darrelle Revis,Darrelle,Revis,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T10:54:08Z
2010,REG,NYJ,4,00-0026662,LB,Jamaal Westerman,Jamaal,Westerman,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-01T10:54:35Z
2010,REG,NYJ,4,00-0024244,C,Nick Mangold,Nick,Mangold,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2010-10-01T10:53:42Z
2010,REG,NYJ,4,00-0022120,LB,Calvin Pace,Calvin,Pace,Foot,,Questionable,Foot,,Limited Participation in Practice,2010-10-01T10:53:52Z
2010,REG,NYJ,4,00-0018234,T,Damien Woody,Damien,Woody,Not Injury Related,,Probable,Not Injury Related,,Full Participation in Practice,2010-10-01T10:53:26Z
2010,REG,NYJ,4,00-0016112,LB,Jason Taylor,Jason,Taylor,Elbow,,Probable,Elbow,,Limited Participation in Practice,2010-10-01T10:53:26Z
2010,REG,OAK,4,00-0023945,LB,Ricky Brown,Ricky,Brown,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T12:32:33Z
2010,REG,OAK,4,00-0022836,G,Robert Gallery,Robert,Gallery,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T12:33:47Z
2010,REG,OAK,4,00-0027788,LB,Travis Goethel,Travis,Goethel,Back,,Out,Back,,Did Not Participate In Practice,2010-10-01T12:34:00Z
2010,REG,OAK,4,00-0027738,CB,Walter McFadden,Walter,McFadden,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2010-10-01T12:35:09Z
2010,REG,OAK,4,00-0026366,WR,Chaz Schilens,Chaz,Schilens,Knee,,Out,Knee,,Did Not Participate In Practice,2010-10-01T12:36:11Z
2010,REG,OAK,4,00-0024201,S,Hiram Eugene,Hiram,Eugene,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2010-10-01T12:33:18Z
2010,REG,OAK,4,00-0021144,DT,John Henderson,John,Henderson,Foot,,Questionable,Foot,,Did Not Participate In Practice,2010-10-01T12:34:23Z
2010,REG,OAK,4,00-0027810,CB,Jeremy Ware,Jeremy,Ware,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2010-10-01T12:37:00Z
2010,REG,OAK,4,00-0026983,WR,Darrius Heyward-Bey,Darrius,Heyward-Bey,Groin,,Questionable,Groin,,Limited Participation in Practice,2010-10-01T12:37:25Z
2010,REG,OAK,4,00-0021949,CB,Chris Johnson,Chris,Johnson,Neck,Ankle,Questionable,Neck,Ankle,Limited Participation in Practice,2010-10-01T12:34:47Z
2010,REG,OAK,4,00-0027089,WR,Louis Murphy,Louis,Murphy,Collarbone,,Questionable,Collarbone,,Limited Participation in Practice,2010-10-01T12:35:49Z
2010,REG,OAK,4,00-0020442,DT,Richard Seymour,Richard,Seymour,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2010-10-01T12:36:30Z
2010,REG,OAK,4,00-0025487,RB,Michael Bush,Michael,Bush,Thumb,,Probable,Thumb,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,OAK,4,00-0019632,G,Cooper Carlisle,Cooper,Carlisle,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,OAK,4,00-0026192,LB,Quentin Groves,Quentin,Groves,Ribs,,Probable,Ribs,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,OAK,4,00-0023583,G,Daniel Loper,Daniel,Loper,Knee,,Probable,Knee,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,OAK,4,00-0025425,TE,Zach Miller,Zach,Miller,Hip,,Probable,Hip,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,OAK,4,00-0026393,RB,Marcel Reece,Marcel,Reece,Neck,,Probable,Neck,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,OAK,4,00-0021181,T,Langston Walker,Langston,Walker,Elbow,,Probable,Elbow,,Full Participation in Practice,2010-10-01T12:32:18Z
2010,REG,PHI,4,00-0024011,RB,Mike Bell,Mike,Bell,,,,Illness,,Did Not Participate In Practice,2010-09-30T12:17:28Z
2010,REG,PHI,4,00-0024224,LB,Ernie Sims,Ernie,Sims,,,,Ankle,,Full Participation in Practice,2010-09-29T12:30:46Z
2010,REG,PHI,4,00-0024156,G,Nick Cole,Nick,Cole,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-10-01T10:38:18Z
2010,REG,PHI,4,00-0025549,TE,Brent Celek,Brent,Celek,Wrist,,Probable,Wrist,,Full Participation in Practice,2010-10-01T10:38:07Z
2010,REG,PHI,4,00-0027865,DE,Brandon Graham,Brandon,Graham,Ankle,,Probable,Ankle,,Full Participation in Practice,2010-10-01T10:38:07Z
2010,REG,PHI,4,00-0027297,T,Austin Howard,Austin,Howard,Back,,Probable,Back,,Full Participation in Practice,2010-10-01T10:38:07Z
2010,REG,PHI,4,00-0026995,WR,Jeremy Maclin,Jeremy,Maclin,Back,,Probable,Back,,Full Participation in Practice,2010-10-01T10:38:07Z
2010,REG,PIT,4,00-0026296,QB,Dennis Dixon,Dennis,Dixon,Knee,,Out,Knee,,Did Not Participate In Practice,2010-10-01T10:04:51Z
2010,REG,PIT,4,00-0023528,G,Trai Essex,Trai,Essex,Ankle,,Out,Ankle,,Did Not Participate In Practice,2010-10-01T10:04:55Z
2010,REG,PIT,4,00-0019940,DT,Chris Hoke,Chris,Hoke,Knee,,Out,Knee,,Did Not Participate In Practice,2010-10-01T10:05:17Z
2010,REG,SD,4,00-0021544,LB,Stephen Cooper,Stephen,Cooper,,,,Knee,,Full Participation in Practice,2010-09-29T16:11:09Z
2010,REG,SD,4,00-0026992,LB,Larry English,Larry,English,Foot,,Out,Foot,,Out (Definitely Will Not Play),2010-10-01T13:48:43Z
2010,REG,SD,4,00-0023446,LB,Shawne Merriman,Shawne,Merriman,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2010-10-01T13:53:25Z
2010,REG,SD,4,00-0027710,S,Darrell Stuckey,Darrell,Stuckey,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2010-10-01T13:53:34Z
2010,REG,SD,4,00-0027052,G,Louis Vasquez,Louis,Vasquez,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2010-10-01T13:53:42Z
2010,REG,SD,4,00-0021546,G,Kris Dielman,Kris,Dielman,Illness,,Probable,Illness,,Full Participation in Practice,2010-10-01T13:48:24Z
2010,REG,SD,4,00-0027864,RB,Ryan Mathews,Ryan,Mathews,Elbow,,Probable,Elbow,,Full Participation in Practice,2010-10-01T13:53:09Z
2010,REG,SD,4,00-0025627,LB,Brandon Siler,Brandon,Siler,Foot,,Probable,Foot,,Full Participation in Practice,2010-10-01T13:48:24Z
2010,REG,SEA,4,00-0021178,G,Chester Pitts,Chester,Pitts,,,,Knee,,Full Participation in Practice,2010-09-29T15:40:32Z
2010,REG,SEA,4,00-0023533,LB,LeRoy Hill,LeRoy,Hill,,,,Calf,Achilles,Out (Definitely Will Not Play),2010-09-30T15:45:55Z
2010,REG,SEA,4,00-0027727,DE,E.J. Wilson,E.J.,Wilson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2010-10-01T13:52:51Z
2010,REG,SEA,4,00-0022855,T,Sean Locklear,Sean,Locklear,Knee,,Questionable,Knee,,Did Not Participate In Practice,2010-10-01T13:52:09Z
